date,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
2013-06-01,3.1062640262184065,1.3982617213658324,3.0972125442079417,-0.5002149007351394,-0.37669589150985017,-1.189107249552181,-0.9288594531520532,0.7036046415322328,1.3580399547115105,-1.457570596304122,0.1224419493054021,0.3412203188072298,0.12203781819513819,0.019840572865625305,0.012067931161548844
2013-07-01,3.7215042390351187,-1.23231615921602,1.0855788382165887,0.21885436350058038,0.10966413686226749,0.8494298952907873,0.10941139277176566,-0.796627563769245,0.1995115969635091,-0.25834566784922075,0.13221427694101423,0.8382810814858004,0.28917694514339154,0.01648640204236542,0.008451576852077446
2013-08-01,3.419798034237701,1.7963792646364216,1.1664767976339812,0.8984663382574047,-0.8860272290312764,-0.24246464572347942,-0.019184859871322752,-0.6078759272406163,0.40010142842176677,1.5472422281550267,0.06816399058702488,0.7610964939842381,0.23064589724968843,0.011471476432104668,0.010991207367969616
2013-09-01,3.446943811396929,-0.19918375138960517,0.33451325754352595,-0.22689981574311577,-0.6531358724128158,0.12634466833054145,-0.8784772789252139,-0.22398271683743445,0.5586768434088102,0.004511923871352448,0.4986157038265893,0.7994802279483268,-0.04401577785764078,0.010620143567142496,0.008907919526696844
2013-10-01,3.498215049154756,-1.1519587431279124,0.8275477704675847,-0.2870107010846788,-0.13895148834862103,0.5496529897315087,-0.5967076036037476,-0.4352127665379858,0.31122113385081474,0.010791328209634176,0.5023634965823823,0.702649535685115,-0.03795089840211893,0.019047037624343587,0.006730052598010629
2013-11-01,3.451212177939465,0.7183593308007785,1.8102675163078303,0.8462635815411287,0.15151915040896294,-0.5829821684115454,-0.7503516526900172,-0.6920755854992852,0.13745740597858397,0.19167212688858426,0.2813871815115868,0.3639479158856111,-0.06034609063230091,0.009682370096312762,0.01894077178243986
2013-12-01,3.431240628739755,0.6363354576118637,2.16792925785723,-0.2914692352005813,-0.5452160761830749,-0.3125465755819079,-0.7025650095480567,-0.3856044298688494,-0.2620228952856666,1.33751057502107,0.2879320673113996,1.0029158535578622,-0.33054778911971555,0.0039051680069179646,0.012068031757925859
2014-01-01,3.3818846247505814,-0.2553589526985679,-2.086939702643214,0.22519914745476266,-0.9624694885252484,0.32843311549918514,-1.091788971536983,-0.6051678201621676,1.753533229907609,-0.9511012277247363,0.6311401609744564,0.2338857387254809,-0.38392185752007885,0.0005358810195991798,0.002227899885478403
2014-02-01,3.1637602864603935,-0.4862601184280819,1.694615550174619,-0.4626952490146002,0.07040830278831925,0.21641016937595658,-0.7467020447182353,-0.28868174329668755,0.03792311361070124,0.004788997600186957,0.1837021700510655,0.7640122902056368,-0.17193959995993244,0.015230381645980607,0.0015056820786697191
2014-03-01,2.9580435078298866,0.11139435689132479,0.25208413363079624,-0.42330520917002545,-0.891742821388344,-0.09854995581423627,-0.946064297914802,-0.6275732405641266,0.22344886466938416,-0.3131344744691868,0.15587957413929338,0.3136849265014209,-0.2121945614065509,0.005982397165036816,0.005551658542987758
2014-04-01,2.8927188025874657,-0.33702836184369245,-0.038232065737308814,-0.1874899944049235,-0.6266414865505507,0.4079470027949181,-0.5833243837583765,-0.814857277251742,0.25587172327163576,0.049197253902207076,0.13337537975941777,0.23855174120756173,-0.1320348298543732,0.01627585228752101,-0.005236721226712232
2014-05-01,2.8105593474586077,-0.7581209517761319,-0.2901742038774328,-0.17424459651060645,-0.31600327422443725,-0.15937999790557997,-1.1991468138127042,-0.6118558432514676,0.024178558522771697,-0.17157577650749337,0.013808727001654536,-0.02947586449498999,-0.05131409451399183,0.01589933889866612,-0.0015482564649854477
2014-06-01,2.4716024939817887,-0.15921905517240312,0.5966895202185043,-0.8336419507415895,-0.7647217324278212,-0.31932150999572223,-0.9853945260550365,-0.05049757345601056,0.3265314150109,0.10840680584715393,-0.1494243957021022,-0.10557670623581528,-0.09384273264827213,0.016868696870630855,-0.003582752612547559
2014-07-01,2.340997704931318,1.581080333406555,-0.9084034617676632,0.8306543963692764,-1.102782486463447,0.05430603443289699,-0.09434790252928454,-0.5244751831570212,0.808780036231474,1.1940104843985866,-0.3036398382053791,-0.24700078241985268,-0.1823522400771791,0.016271908097041203,-0.0035267214175251915
2014-08-01,2.4026109909556097,-1.5981546386064365,-1.0334709929449577,-0.7451618434568488,-0.6491616692635003,0.6961858421252325,-0.76153481915942,-0.36113014011501643,-0.28826370993249706,-0.11642312679257397,-0.12298306124983917,-0.07593990281354868,-0.2640985353547581,0.028906068791817008,-0.012765504710339841
2014-09-01,2.092225885237372,1.200990480678107,-0.5161649645389204,1.137516287591686,-0.2162763639256688,-0.27186181146142413,-0.5245341240910988,-0.4832850774655192,0.07369807573347358,0.2368456786749354,-0.4724526963071619,-0.4474783010068247,-0.15771004651500858,0.024882257839833576,0.0027971627715959154
2014-10-01,2.384528917193652,-0.6072711978456805,0.6359382244457525,0.3302051265080819,0.7813303226428885,-0.15225326421414603,-0.822165198756778,0.26247819918076737,0.43070782195533375,-0.5427754541067131,-0.3467072605747027,-0.2835331270196358,-0.12101042422493795,0.03570203667647346,-0.011328764852683072
2014-11-01,2.47158673511036,-0.796960799807481,-1.574079417622903,0.27870303139117525,-0.6695563871332765,0.13271970616256162,-0.5735731086834902,-0.3175628387257506,-0.6473840564709825,0.08759584852923924,-0.6653298980026123,-0.10880274589254221,-0.0446161812655782,0.010734504224674821,0.012067677095225257
2014-12-01,1.997171460753382,0.979766795638286,-1.9288228169597428,0.7974636376575055,-0.9949989487502893,0.3885414971550086,0.17605813680394336,-0.17422565763707387,0.584495798406136,0.4799875280211604,-0.8245980083577308,-0.145999353598283,0.03664023764388876,0.00962402173680472,0.001232535211463097
2015-01-01,2.1509670956911284,-1.4622735623299643,-3.927584550636413,0.3938816030554682,-0.5828192482712626,0.6115778050968483,-0.7272922078261557,1.1858731830143177,0.20545733260464832,0.7970979138209829,-0.5114703640155236,0.11233353470143044,0.042015938550579536,0.022186076685102207,-0.004302192282339109
2015-02-01,1.6034843599115465,0.33801984274840324,4.148089504288336,-0.5313482609990187,1.2058906626885313,-0.3190778322573631,-0.04700845849859633,0.9730198406405791,-0.29627136133748,-0.7362223543726006,-1.312414955247891,-0.0569061554689741,-0.1126962868703539,0.01994804765302715,0.006309976169973372
2015-03-01,1.9235532861066529,0.06475372903170878,-0.7647402417319273,0.36671554142523116,-0.42415609217512884,0.5235115731655648,0.09390827192725298,-0.4324379345306003,-0.4390230307337612,-0.11265895104659532,-1.1468044138455242,-0.0850017274034722,-0.07590012506124379,0.003431009843647209,0.0007335111710328285
2015-04-01,1.7374838883914945,0.8345768959848079,2.327653746338628,-0.13198856130200254,0.23139276323624905,-0.008406593601815327,0.014631291921489162,0.2316949934383881,-0.014121136950398407,-0.05989232853816275,-0.8977853329761832,-0.13516735655421894,-0.10340865527968764,0.006544008019308414,0.0009795273255658525
2015-05-01,2.0544042789220813,0.10292526383700493,-0.1349448620241903,0.4637055234450913,0.029442990135305453,-0.10530638130349178,-0.5126363820307015,-0.18110229559277216,0.04935785257668423,0.013935510399899511,-0.7506126026600318,-0.348698938613506,-0.12144450466213312,-0.006654879781601159,0.00012728131698034283
2015-06-01,1.7144938520805,2.3576347664193813,1.3426331960778173,0.635558519519667,-0.24472984047744975,-0.4488866170635129,-0.1308692678228134,-0.14574030163331997,0.3218323751536829,-0.21897203212126418,-0.8581819832140238,-0.16133853260215994,-0.15739548157718564,-0.012445867187429644,0.0014513027461130102
2015-07-01,2.2526007228464264,-1.3857306481773803,-1.3986812584574542,-0.24049535216835224,-0.2188568525045049,-0.15817395420752853,-1.248972330498446,-0.03684013678115922,-0.8270018923281288,-0.04056019314485301,-0.7111138260720308,-0.010129574374647982,-0.18163342444478597,-0.016719960303623133,-0.00647199358830632
2015-08-01,1.690714560518277,3.418106809235194,-1.1913213290842113,1.9150252066425648,-0.5044652541089106,-0.19575768000953547,0.34744833996005575,0.8960009955321282,2.7188443170480707,-0.0023318570866652836,-0.5971453597113332,-0.4094646962942572,-0.12532413254475155,-0.006265800825723054,-0.006341990413398525
2015-09-01,1.8909077198946287,0.700424936288042,-1.9518038854435886,0.9005053381349186,-0.6741314846412448,0.5721190529267616,-0.1756758917769124,-0.1532250912068934,-1.2627444147948548,-1.2917210620965198,-0.7879137234504339,0.5900530548914834,-0.026818542239475815,-0.0004910909010665412,-0.007218163196482625
2015-10-01,2.145272107432454,-0.8439021013314439,2.1915787984097124,-0.30191049846474655,0.8829724637214581,0.10132503477025423,-0.21809948430439882,1.2968751672389833,0.3074317356196588,-0.17334723662923543,-0.6271974066745566,0.037048898732989284,0.07011253251504784,0.0051767112134832125,-0.000900912249447621
2015-11-01,2.2595789620707545,0.0028161457365718933,-1.943733997704357,0.9892595263342377,-0.9816934084372018,0.36243471215217987,0.10248601987553844,-0.4997606117856324,-0.845250939249584,0.01477379928442689,-0.8952398503465926,-0.1630335739818754,0.05773898079357697,-0.015275407273134565,-0.002246428760406538
2015-12-01,1.856092006612276,1.0103483892479435,-0.2888733061007724,0.9058765909821567,-0.14878271206276952,-0.755845996536019,-0.45814498991072705,0.17585104862064602,-0.9033350936493525,-0.36490052920598876,-0.9424930813047148,0.0465083182554064,0.08557501741429793,-0.017670482738606302,-0.006309982854218067
2016-01-01,2.025456997856711,0.5022741308910974,-1.2017490066863532,1.16596963931668,-0.22282223927918582,-0.024776632804853413,0.24428295648749143,-0.05391131759648633,-0.6138003920316352,-0.4622060846833124,-0.7386686446634093,0.22976128792343795,0.07850325786537109,-0.0007988104281625857,-0.014947476751012463
2016-02-01,1.9524040748220683,-0.14864777109019808,-0.44619657735942264,0.3885085018053463,0.3064347446178499,-0.7583295355854849,-0.47857990511089904,1.3169044338131524,0.9375302145474531,-1.9869762999849345,-0.4162386323443687,-0.21012009138633556,0.2445622338731076,0.006635123378061337,-0.003606612853317449
2016-03-01,2.1785822185182293,-1.7729192195183223,0.7866009462000171,-0.7023401527203371,-0.24003305149395582,1.1420056848600006,1.2643424587354999,0.6899402040511503,-0.2795712621467752,0.6956903511083723,-0.7285366370717736,0.4671597492222902,0.3999073056424431,0.0050131412557559854,-0.0012235972661249757
2016-04-01,1.9826689045618489,-0.3026076779846664,1.109744377575464,0.20511978111636725,0.2889440366100481,0.07852942956885038,0.5752630985166801,0.8275332541243051,0.4282830444218041,0.6140357961683843,-0.44843574794074426,-0.039072393012362906,0.28537941029662045,-0.0008196735460369698,-0.00554026969952385
2016-05-01,1.9015242747762293,-0.6117510126839469,-0.5219448471444486,-0.12779714074830573,-0.3043410688046779,-0.48247844868792644,-0.37157688785779547,0.47063113116139593,-0.34005035021634933,-0.148215087158849,-0.6241294167816884,-0.12121293796036495,0.17021279570053463,-0.011559210011824592,-0.007643166221413489
2016-06-01,1.898828019688566,-1.008157649896136,-1.713838034672606,0.0802468372993028,-0.9662311327658092,0.8558724622303184,0.8245439593511914,-0.012487089099112047,-0.016585493956542192,0.044522600145547736,-0.4509891559853446,-0.24870779163989196,0.18217938702381797,-0.0011462141992559796,-0.005693516481922578
2016-07-01,1.6229984343228434,-2.505954529953898,-1.7135624608771252,-0.8293426314569298,-0.5794078211389759,0.962259859192087,0.2642505334262303,0.21750066152674571,-0.4241572675767777,0.11355010374690919,-0.4777208844786219,-0.31068577365889083,0.36690406547517945,0.00014802901011830755,-0.004245212690659616
2016-08-01,1.1074066704780352,-1.1383292399824674,-0.8581352705024357,-0.9493239807452244,-0.783439911257061,0.5296295960162414,0.8254811055586336,0.7005790876481118,-0.3021319347554152,1.3548592164002258,-0.28867518895772587,-0.46277489021194695,0.3095918304413623,0.01421243558469531,-0.011083983860144602
2016-09-01,0.8323465195744165,0.5262018737211164,1.0097201372068714,0.4215751872922043,0.8534826309901001,-0.6678311393125284,0.4472556100613117,0.04763613461619836,0.18687217106970078,-0.8082655710309294,-0.46860147557197757,-1.1942850577177946,0.24696234965690947,0.012926105903710171,-0.007688731807924876
2016-10-01,0.7672693523919105,2.2956223879515316,3.816738473906866,-0.10125885394735179,0.2837663677467121,-0.0261030507449609,1.574879524664717,0.11827567590265328,0.052320122755901255,0.3604206517347985,-0.17165393029726858,-0.40723674276691824,0.18636890254992322,0.019819245478370717,-0.00646539873510024
2016-11-01,1.3935756064005576,0.5161105497772743,1.9004975312781434,0.7076084502986726,1.7095247107811928,-0.8396861681571686,-0.3352602096953816,-0.7609720698272686,-1.440506000275576,0.24231633959709523,-0.09381707159458541,0.014360569138713114,0.10908080359448567,-0.012700660098108338,0.012274699208284678
2016-12-01,1.5451284944902055,-1.1143448756782348,-0.6868771334676887,-0.9013463718995463,0.1685919585837868,0.42702549296782727,0.23243775966817184,-0.5235547113514127,0.36185322093952366,0.3925965895012869,0.33961796246057707,0.2106171501926564,0.04375680810704602,-0.02328665845098407,0.005646742875860886
2017-01-01,1.0491758513954281,0.3438119890180251,1.6089141523061838,-1.1382627572762452,0.2678144084778525,-0.3023245696669483,0.3899262380886904,-0.9230817042596637,0.00026264589264661823,-0.10835867597170808,0.19756642578230674,0.009532457447075999,0.048728079470454475,-0.019219283682352976,0.0012124637526413082
2017-02-01,1.2654242209842588,-1.2279453413530015,-2.065512155862878,-0.6612697441276684,0.23311523096457548,-0.4415976591804485,-0.5380480744921825,-0.5311110012593551,0.8473506135359564,-0.38525853583003344,0.5345820317360339,-0.4665880828099622,0.21526019168445887,-0.019990947598772926,0.00033210520028512217
2017-03-01,0.6319431337028781,0.3568293859034308,0.021486215684960952,-1.0673622109811802,-0.16069623782132064,-0.17516711332094442,0.734079019607072,-1.2405845166328453,-0.07032237893090956,0.22832560385399173,-0.10067725497488743,-0.026869712515347793,0.3786295700913597,-0.01886168001319831,0.001621676414165965
2017-04-01,0.7961195661297872,-0.7496182210366135,-0.010466425686235297,-0.6223868310555598,1.2141105685882512,-1.0038793087323412,-0.14823615621356867,-0.6662166104194258,-0.009628355400794734,0.16998974336467898,0.2311376591525788,-0.19510197736723398,0.4148194726067099,-0.012055783892781537,-0.001951238943240868
2017-05-01,0.8413544171256219,-0.8161446571286339,-0.7349951521976,-0.8280820576350639,0.5215005222386534,-0.7334585695233735,0.2380828163675937,-0.8397104415892405,-0.014907570990917668,0.35513817673781606,0.032989169981405705,-0.15651520960959867,0.4073785839684555,-0.015099415379572444,-0.00014104334691507846
2017-06-01,0.5560854596469645,0.4091233016025423,0.49282977512025034,-0.8725312912819084,0.501040101005015,-1.5255141324796748,0.38772635425527296,-0.4543914628059063,0.2702191245713196,0.4107719990000649,0.0017329788398044038,-0.25047351212045954,0.30758948923804574,-0.013989652330999705,-0.0008256754938749419
2017-07-01,0.8154306969350357,-0.8322665581055273,-0.19999330344783514,-0.5235528306362117,1.1234943437035136,-1.1437563451539035,0.6084250709604889,-0.8689222911664256,-0.10537031952268312,0.09125115549954982,0.10189562546746135,-0.059909407701317,0.25716626453097874,-0.014317268485431028,-0.00450545736460681
2017-08-01,0.6228142461385225,-0.4432022507646302,-0.9110658938683681,-1.0214654196023354,0.15222130555665175,-0.9701910589373886,0.8091016126872979,-1.069727439450998,0.01730569520698076,0.08543118189910907,-0.06758869750020516,-0.04621825929126927,0.3184619672627261,-0.016781159172376763,-0.005044650480095387
2017-09-01,0.33857756334277606,0.26966173979074265,1.3110894753046032,-1.5870594338834991,0.4715626457562968,-1.6868663368860235,0.47491401918241477,-0.3581456912759203,-0.06858331103741995,0.440595129624136,-0.11013083866788287,-0.07146319390125755,0.22511170003905193,-0.013346498573542604,-0.003236604671916935
2017-10-01,0.5431198492063626,-0.3243717385130761,-0.5176637926445644,-0.7671343250890231,0.7027484326479886,-1.3310555272148705,0.5086995756535584,-0.8454065902271399,0.15054834679063275,0.22040212595091654,-0.058318944032344756,-0.23955341176307676,0.12593290169133178,-0.020355380279790572,-0.0030415968366444396
2017-11-01,0.453911134237385,0.15036338908189129,-0.4175506517395816,-0.7912233899360119,0.12228635239986659,-1.2095501236116433,0.3407776602741139,-0.5886136054259808,0.17322986354771291,0.3695353986624733,-0.3211280610490826,-0.25090543899937645,0.07760221917655906,-0.021565408964315934,-0.00035762910805084154
2017-12-01,0.5460161445776127,-0.843594343618301,-1.3519324844903051,-0.4935699288420571,0.41333855246394063,-0.9634195036251977,0.5216487796130402,-0.8205378027334385,-0.47962174983172656,0.3851551774638604,-0.20949101677385507,-0.07190084532764397,0.03156633133651386,-0.022933410298699865,0.0022770237475287585
2018-01-01,0.23431196464356135,1.1018237043312287,0.31570881882851715,-0.5117268496040422,-0.009721999621498485,-1.2706615263942769,1.4262245698064777,-0.2144952493136096,0.7218688352880737,1.388449892796257,-0.0793188679535288,-0.21801919001926312,-0.14257001049370144,-0.021038540632722685,0.0024107168031657585
2018-02-01,0.13160962290641604,1.472192016017967,-0.5584924019965494,-0.05205246758212922,0.35752399850945477,-1.3665084390296804,0.8963059431141362,0.08482734726686578,0.8431990898070149,0.3674719096728213,0.22132334641634094,0.011100057563691671,-0.34511705180164925,-0.01451141474171486,-0.0098007703029034
2018-03-01,-0.09273000044401042,0.2915103130048596,-1.0569730029825857,-1.5423216982578787,-0.7748054888175308,-0.4066408615138769,1.2098129473751722,-0.04941384952953725,-0.5359373721792843,-0.049461999001316155,0.5048371438035666,0.5310025288298791,-0.5110591819635507,-0.005072888596483512,-0.0052922050766706
2018-04-01,0.10758946772194185,-0.4862975993946917,0.35211658388605827,-0.1412327440035842,1.6488497965459143,-1.3441816535584508,0.9041044010918645,-0.167286450987801,-0.8783569941949606,-0.06678999057559264,0.7156150095987689,0.1713763492836609,-0.5050986443049795,0.0109848262124752,-0.006728889144668713
2018-05-01,-0.06732928848640066,-0.05124202367884278,-0.4341495110022388,-0.8806342086835975,0.5744222273848129,-1.1407743679329458,1.132830095114774,-0.6446134304800448,-0.18513369581258157,-0.5776645081022416,0.4407803316581315,0.11990442400864156,-0.4223604083472327,-0.0037586493434549812,0.003674814989707246
2018-06-01,-0.15672729585675843,0.5253606926979313,-0.8624928091999033,-0.5968952926877441,0.2835065819145647,-1.6717866627300446,1.2550023912375998,-0.2551297141182586,0.263955177878883,0.3239599174807312,0.5794702226224994,-0.07519750549718059,-0.3644912565428793,0.0009073851381801576,0.0012479550418307544
2018-07-01,-0.14237466668479232,-0.9232752299366188,0.23675209587085316,-1.3651913084076952,1.086974760710663,-1.580137964276764,1.1154565945186163,-0.07061413963520476,-0.25212123366835554,-0.028415247184815428,0.5917413258397836,0.18518007424274402,-0.4163551631949466,0.0054822891716413205,-0.003919406999646482
2018-08-01,-0.12603182015497466,-0.28920306145389824,-0.7053229191791845,-0.6709912642457109,0.3393675161478302,-1.1268114368077649,1.3665116614509982,-0.6925806815406615,0.15970546901676919,0.07652896268860693,0.2633922099154958,-0.18823670639057716,-0.3850866135964195,0.0016935603816388678,0.001559999937058801
2018-09-01,-0.3299145751878958,0.03795138406169436,0.965543236166086,-1.1683655432470748,0.375038890439183,-1.106057157065542,1.5299681475724431,-0.7450923774902454,-0.4097929266774191,0.019614055192132298,0.37317028346585107,-0.013278187138762013,-0.38106155096272054,0.008520803769461892,-0.0009232095912831132
2018-10-01,-0.5018573898258979,1.0008857834503442,-2.3865014090783094,0.47345780338974264,0.6031187256828838,-1.6012070449117572,1.2461738196523193,-0.6233735472804695,0.6806002111679462,-0.08161633385496986,0.8030122694342438,0.04379710863096074,-0.23236139519726975,0.00914592812105373,-0.006176450905436315
2018-11-01,-0.8097197023480031,0.15377481504887072,-0.7343427097188983,-1.094023275905028,0.5047732144547739,-1.329917424343632,1.2469446947045102,-0.8840549104659559,0.2598396693608653,-2.6842877571158463,0.6039286381213226,0.02543834145843552,0.05271304523975493,0.020929965725287446,-0.00936433570629772
2018-12-01,-0.7773411761176868,1.244052410370741,-1.8583880947882285,-0.0044030347645689916,-0.059568947381342004,-0.7852151013220372,2.1708278549694464,-0.12818960157755327,-0.5695165798088178,1.5919618666434197,0.8888032412803107,0.9737597323707461,0.32203042111300917,0.04654675544671328,-0.008681866893482106
2019-08-01,-1.2538080143668713,-1.2948071661857528,-2.570090226309789,-3.1890105792111374,-1.6410608445362118,-0.5702602726816105,0.7997569957068434,0.4900867689493318,-0.2750343079908945,-1.6352338477723252,1.233215533729804,-0.03981371070487441,0.057782730254606826,0.026373358467223093,0.029611177836764268
2019-09-01,-1.3420784701334854,-0.1477218283018713,0.1937556567989353,-0.5898914701614936,0.9822426035983062,-0.8446944187630098,1.4509326261403512,-0.1804295003508871,-1.3846250111690794,0.3961239781241104,0.6108982029350664,-0.2729530668436046,0.2789360216639124,0.04026908250766155,0.012102833914816752
2019-10-01,-0.8747379533541092,-0.8135166277694097,-0.6581338258989011,-0.27089475666942076,1.4039639423454486,-2.0313151547395036,-0.08808073792105214,0.4986979407093195,-0.7390162010261353,-0.31595918089980446,0.4593206243773812,-0.982921591562714,0.1855289520092977,0.04005628053149505,0.002015875446277241
2019-11-01,-0.5900005545696848,-0.42123564101084626,-0.06376539459344686,-0.5073810085722186,0.5627086056067245,-1.1290083202262193,0.8285412399622,0.4815849941398073,-0.18496785998177573,0.02238495832769106,-0.10654218068436742,-1.0594979172931647,0.11829506835055068,0.036138252042273424,0.005738297394040706
